,Protein IDs,lab2,lab3,non2,non3
711,Q9ER72,65.46527778,57.37756060405911,60.152416553112644,58.839488788710035
712,Q8BG39,365.34722220000003,385.18849558039847,342.7488766942322,363.55542023993513
713,O88935,1543.090278,1521.7166233329121,1459.7650005576922,1463.6164245186462
714,A1BN54,1021.041667,1067.4637746088088,964.2484405440848,1006.8687756102577
715,Q8CJH3,46.07986111,47.79416951148055,40.87468685042872,46.99184144553606
716,A2A6U3,230.9791667,209.3058633964503,211.33654587938346,212.69578018534668
717,P16014,48.14930556,49.743811892405944,42.72156285043593,48.976518729483224
718,Q9CXZ1,382.74305560000005,318.3918115774523,358.1455427263769,329.7524692973736
719,P05063,1208.055556,1150.5378984491729,1148.755063100469,1117.9442454233895
720,Q8BH44,70.16319444,70.97804466326886,66.7264264274516,67.47298602250268
721,F6ST32,31.59375,30.95866182860644,29.23963950325884,30.30786482858797
722,D6RIJ2,80.68055556,74.8275513216413,75.37715380465151,74.33024238782943
723,Q6PDM2,345.9236111,341.11828140709963,331.2160817308102,325.795198010281
724,A2AEV7,73.23263889,69.57319595625287,69.78947164043555,67.58475627856943
725,Q5EBP8,168.60416669999998,180.91575165953932,156.8577758026074,170.89370370298764
726,G3X9P1,115.66319440000001,106.59704315044584,106.94416474317853,106.96111604961546
727,E0CXN5,176.73611110000002,208.28817770763865,158.6223070576232,194.49233222992106
728,O88384,35.78125,44.16977049175839,37.53474598342701,36.99293457733895
729,F6VTS9,19.62743056,19.46157918460608,20.48032559430506,17.443712290536848
730,Q6NZL0,288.77430560000005,282.3358720641666,287.75432061442854,263.26426988591834
731,A0A0G2JGY8,101.1180556,72.06763204294568,108.31506975706357,70.7082818689371
732,P50153,24.30416667,26.706505602629303,23.537036581100786,24.41968680056635
733,D6RFB9,129.8333333,94.50649490205548,115.89350508595915,107.486738372994
734,P48320,134.60763889999998,107.88574294403604,136.16751626602277,106.82517924934508
735,Q9R0P9,802.9166667000001,718.9617412919482,746.8943907313961,727.1108405668699
736,Q8VE33,104.0902778,165.31308165157347,169.241165327748,90.17141081700147
737,F8WHL1,299.18055560000005,289.50944983003654,285.2794525516017,279.5797067168113
738,Q3U4W8,649.1319444000001,625.0470526232833,592.1133324316497,622.6811698007338
739,A0A1Y7VM80,19.11597222,18.244228011311183,16.64812576076658,18.777403341111548
740,Q4VA93,255.61805560000002,251.46791704260588,249.1246604412462,238.08877447584877
741,P60122,177.1493056,193.36027752912477,169.1144810645909,179.08314067616405
742,Q3TC33,33.54652778,37.89109236771387,32.87004935866431,34.132220139960594
743,P28663,858.0208332999998,779.5251004708343,821.5023899806449,769.5231222512205
744,F6QC68,35.45138889,37.511119505852854,33.3573314480879,35.44627587880734
745,A0A494BB86,234.52083330000002,211.29145651130528,222.65669226752766,210.5328746618228
746,Q80UW2,205.1180556,206.37448615621685,198.65906774658828,194.84274702517388
747,E9Q6U4,136.31597219999998,114.83255382768807,124.00582422746788,121.13781391858808
748,O55126,122.28819440000001,116.3867368292101,116.73505074940019,113.23233382675413
749,Q3TT92,198.76388889999998,173.96340992682752,192.01266690754505,173.21369170293528
750,A2AAW9,112.5520833,118.09025415709613,104.4376255363802,112.9876475862675
751,Q91V89,107.02430559999999,113.58810124072953,104.37880782787965,104.867689325452
752,A0A0R4J263,13.02430556,13.472167161570905,12.140879623334934,12.92305848193495
753,Q8VDD5,658.7152778,649.2170872945126,635.0050142335205,619.8718092328131
754,O35465,91.61805556,90.7399517441706,88.35324487696663,86.47090905989725
755,Q99M28,66.61111111,70.6627833359297,67.33722569299894,63.68185970288504
756,Q9WU78,179.98958330000002,198.4044587346934,175.63419764047697,180.8835480366338
757,P54071,144.56597219999998,184.31725545032265,144.7865725253119,158.14887343452958
758,E9QLJ0,94.42708333,76.38726523593903,91.40724120470338,78.39928393968871
759,J3QP71,231.7256944,238.84640221906196,218.9647500836538,227.56726613492341
760,P36916,34.00520833,31.800464863889296,32.99356654781846,30.830466301316232
761,O08539,1088.402778,1035.771715447361,1024.4687237170058,1018.9218388575608
762,Q8CDN6,74.67361111,77.04544239077987,72.6534415213151,72.01629596738296
763,P47753,58.19791667,61.63082300303399,56.745513987403115,57.020956489637705
764,P24472,227.0868056,234.80884497232748,217.25451214012125,221.79750411955976
765,P80316,574.4791667000001,516.923481003336,543.7018350593106,517.647335429507
766,Q91WM2,38.24652778,38.175380644039286,38.203910503439744,35.43721342255599
767,Q00493,205.85416669999998,207.2981465030605,194.77257462762728,199.1202250360142
768,P05202,1228.368056,1162.8718062225341,1170.1104152140838,1137.4587286933092
769,E0CZH6,19.01944444,17.103756355158282,17.886012272275877,17.21594263447272
770,Q9D8B3,233.10416669999998,213.16643184851617,225.7016397751691,208.85329993537152
771,Q9DCZ4,208.7118056,253.8849204937998,204.25127439903414,224.4105114832011
772,Q6GYP7,48.75347222,56.647481758353095,48.63771929503317,50.16974175601188
773,P00493,225.0486111,193.5870444272717,217.82911586467975,194.28389574484015
774,P68510,1078.576389,966.4142245477746,1013.0671374267887,976.0564339256456
775,A0A1D5RMG4,78.08333333,56.453900241286426,74.94733210071418,61.27426793017456
776,A0A3Q4EBU5,161.84375,173.78089010788034,157.77171249590458,160.3329247212064
777,Q4KMM3,220.7847222,223.87978582633713,227.22185119366216,202.61531120218757
778,P62482,227.60763889999998,258.2598625756153,212.32287352435452,240.43897072130065
779,Q8CDG3,51.30555556,53.838337446748994,50.20317519188384,49.94015960347751
780,F8WIR1,215.57986110000002,207.8014584028327,200.83079851196902,205.2615476097836
781,P11881,78.52083333,91.79082281406248,76.9516585867494,82.14811881130001
782,J3QN06,73.33680556,83.33407611959106,69.9387781232259,76.5747100002155
783,Q9D3D9,587.6041667000001,542.0392996406539,568.1338056812046,530.9993500145065
784,Q8BTZ7,71.375,75.87289149468648,68.91625491120523,70.75057331694343
785,P17809,110.89236110000002,116.14337720866507,103.64132426008403,111.15099038339244
786,P27773,830.3472222,778.3083023681095,814.6704870266099,750.2805129298392
787,Q3UHY7,19.359375,16.04790747491856,18.345242823948304,16.635945617085895
788,Q9Z2U1,198.37152780000002,185.7497585619272,189.80926514152694,182.40906108511186
789,P80318,332.59027779999997,334.58075709718076,321.82787081187536,317.7296144695737
790,Q9DB77,719.3055555999999,728.7514349229256,702.8715992509027,685.8464696016916
791,P99024,146.15277780000002,119.05263081372475,134.66540248772029,126.9136175308528
792,E9Q1K3,542.0833332999999,506.9623294426788,521.9845279267184,496.0786964242778
793,Q8K1M3,515.4861111,504.1028539251686,480.31444465594245,496.1089046697819
794,Q9QYS9,77.67361111,79.1139991335544,74.23247073952139,75.46304905384906
795,Q9QYB8,422.81250000000006,416.43255196983097,408.48897543762155,399.11044559375864
796,P35762,343.37847220000003,370.3380281488864,325.56958189718483,348.17945773013287
797,Q8VCD6,90.40277778,110.73415663599494,82.3764609468194,102.07947452068446
798,G3UW57,60.822916670000005,59.92177479423025,58.39240978632675,57.70970293854087
799,P25444,161.58333330000002,153.32208961013978,160.50899816574855,146.10487293057622
800,P30275,711.2152778,710.8313176707225,675.091543823921,686.2995923272593
801,P19246,1214.965278,1136.4341024105458,1064.9172083263836,1183.4355751691944
802,P62874,339.2083333,356.3116646979714,324.32536118554805,336.4586847483779
803,Q9JII5,33.36770833,32.595255244117155,34.25407525290021,30.016960076009408
804,A0A0A0MQB7,97.82986111,84.73892482660703,94.56077517894676,85.29279012132088
805,G3UVV4,2002.3958329999998,1945.2729752837145,1925.4655068106708,1882.6340589208876
806,Q9D287,31.31354167,26.860264636913296,28.12074574479527,28.57723831252388
807,Q8BL66,110.4722222,103.22319390761201,105.04390035278874,102.15801580239614
808,Q6ZPE2,272.84722220000003,323.059891574439,263.8517093560089,291.4454789811879
809,Q61171,253.65972219999998,229.26688289126537,240.04863577015655,230.60620877707868
810,P16330,2211.284722,2241.5633082796235,1693.2712977017245,2427.1364648349136
811,Q9R062,33.63993056,34.808168486978886,34.693398283089536,31.39838004660126
812,P63276,79.07638889,78.21799327094425,76.89736531435727,74.70180297233509
813,G5E8R0,318.00694439999995,268.22654516055104,300.4498965177181,277.69471639072924
814,Q9D2G2,435.4513888999999,431.70336784841464,399.6301238821612,427.898839092569
815,B0V2N1,233.4756944,224.12314547874007,224.03212178267304,218.426271472855
816,A0A2R8VI25,67.82291667,77.88613923713599,64.12939844636344,71.98004615107754
817,Q62348,234.57986110000002,193.33815390987996,211.70754984875944,208.7747586536599
818,Q8BV13,11.98819444,12.639213562835682,12.084324135494688,11.528648991006174
819,P60335,265.1423611,266.45665705457554,251.83479939019662,257.2286759539146
820,Q3UHJ0,361.1458333,350.18895797013533,338.5501973274261,345.49092997023007
821,Q8BW96,110.6423611,104.20216328663874,104.08924372148543,103.71373700937882
822,P68368,1696.354167,1772.9301183559778,1555.6831072988648,1725.3400770158353
823,Q921L6,543.4375,514.0308201366033,524.8801688603569,501.757833877128
824,Q4FE56,76.59722222,86.73557986258743,73.03349440199914,80.18156643115557
825,A0A0A6YY29,81.56944444,84.41813260242118,77.11001394175656,80.92468760886682
826,Q9D051,372.7083333,329.66378658280246,339.5003295617121,343.7086474004635
827,Q61361,544.2013889,499.7721589225528,497.1453577944596,512.330696139711
828,Q3TXS7,81.51388889,89.82182227824462,74.98352761564225,85.66132989867602
829,Q99L13,115.35416670000001,110.67331673882317,106.64555176456749,110.7431799825814
830,A0A0G2JGJ1,305.25347220000003,317.97699415465945,268.17254870622827,317.97127991160977
831,Q3UM45,182.875,163.5321316563306,170.62564366298867,167.22643089413864
832,Q9D1L0,155.84375,157.84083523297548,149.50103802544945,151.20401333993976
833,E9Q175,110.5034722,115.65665798350408,103.27484470075564,111.37755165917666
834,Q9Z268,114.72916670000001,108.33374587534112,112.39611373292941,104.9341473263619
835,P46638,158.44097219999998,191.3857461442472,151.6320488397937,173.16233778127773
836,Q29SA9,16.73020833,17.499768821060535,15.950457261997922,16.651653873428227
837,A0A140T8U1,29.40277778,18.684487683845074,27.9999432147001,21.822991835557538
838,Q8CBG6,71.30555556,71.73577800913739,70.23739110183695,67.7055889908875
839,P10630,341.46180560000005,351.4776577955835,315.25386092450606,343.2555247618956
840,Q99PT1,382.22222220000003,329.97904795792857,357.6659521340343,341.896156759192
841,Q9D9V3,6.579166667000001,5.4660782343068375,6.455922015030078,5.554679740631701
842,E9PVA8,36.375,34.096894709666465,34.756287986693714,33.742534642952265
843,B1AVY7,83.96875,87.03424848345747,80.47167212032119,82.89123998901125
844,O35449,50.76041667,56.58664186118134,46.461464132635165,54.039409331241316
845,P08551,1234.618056,1187.2077679584545,1033.8795568164826,1261.7351721249179
846,B2RXS8,318.87847220000003,287.6953144855715,294.9481787177443,295.6293116310643
847,P99029,646.7013889,692.4687283522031,639.710430783259,639.325875750726
848,P17563,78.23263889,69.9603589903862,73.26876523600124,71.54806920606288
849,P48678,563.9930555999999,603.7530862238202,538.3629970634828,570.6022712179358
850,E9Q401,73.46527778,81.77989311806907,69.30083222799767,76.82241705655261
851,Q8BH66,185.5069444,190.9543358079083,176.24952144637575,183.53280524268044
852,A2ABY3,132.1840278,130.60115082070007,123.93795763372013,128.5025676947907
853,O88844,386.0763889,374.2870909186416,368.19432168199086,366.75748712941447
854,F8VPN4,49.50347222,56.188417033354604,49.16707865850754,50.801092668956436
855,A0A0R4J0I9,170.3055556,172.71895733986898,164.52217554786665,165.1118584068222
856,O54991,128.875,128.73723738868557,122.512759347443,125.05581465182436
857,H3BK66,93.69791667,79.64496556534705,85.22685751937371,84.84872991290436
858,P48036,618.5763889,634.0624203771418,569.3101598512153,622.7717942762474
859,Q9CZT8,200.35763889999998,195.229721842057,208.62188252038536,179.26438971419134
860,A0A0N4SWH2,159.67361110000002,136.38094173696342,154.7312895286146,138.7159525927701
861,Q8C3F2,40.33680556,38.30259135115849,39.30696873552385,37.28293309038234
862,O88741,207.89583330000002,207.7406185693769,202.56365863604367,198.62481095813982
863,O55106,289.47222220000003,251.72786928997505,285.36994127377005,251.1024574593975
864,Q80TL0,211.6284722,192.54170425422652,198.3559303188384,195.7248258277059
865,P63044,913.4027777999997,944.3459319526131,876.3385906663503,901.5026514084805
866,Q99KI0,1284.930556,1285.8237218140387,1251.414584073508,1229.8957528771498
867,P09103,435.0694444,419.2920273280514,423.5598818614744,406.6020736878805
868,Q5SXE4,43.29166667,59.00364532830427,44.74081998084108,49.44474548210336
869,Q9Z2I9,1194.861111,1050.9816914924888,1138.9370304906272,1071.1819861303877
870,Q8BFZ9,176.34722219999998,177.72995303692542,162.69882657131987,175.7572202672162
871,Q91VE0,35.83333333,35.84687159017962,34.575310425083714,34.5370097249212
872,Q62419,75.625,79.9325723925237,77.61675111165847,72.44827291239763
873,P70699,23.38819444,24.578215135680754,21.60193402485798,23.922762271266965
874,Q3UHB8,48.50347222,51.71391861715054,44.253537904447874,50.444636172403044
875,P53996,155.03472219999998,144.31778377740662,149.27029167967726,143.0175971652139
876,Q62420,645.2083332999999,550.6177261931846,599.3976792571337,578.8188955511663
877,Q9QXS1,2031.5972219999999,2059.0435960566697,1968.6286549093504,1970.1169423259844
878,Q9D394,569.6527778,528.289481350654,535.2411341941198,533.1743388188321
879,Q9QX11,134.22222219999998,140.06452139436072,124.4175481739412,136.43523523367824
880,D3Z3A0,35.26041667,29.524499346002333,33.13563393544141,31.041923550047873
881,Q8K2B3,1105.9375,1056.4572828751066,1077.6761263612516,1029.13220287009
882,Q8CBD0,77.37847222,74.96029294153621,74.00624879076649,73.58410039426772
883,Q52KF7,457.3958333000001,477.63749562894674,447.63442174413524,449.6789352943303
884,Q99KJ8,604.6180555999999,559.395265159629,579.9425914817868,557.6127547089911
885,O88342,933.125,820.0666003214494,907.0142871572741,825.861373880156
886,F7BX26,348.5763889,338.23115140535583,341.5001315725478,326.52019424938976
887,Q6KCD5,15.889583330000002,15.587183469715763,16.735899875997415,14.209322692337548
888,E0CY16,239.68750000000003,215.67746064167804,229.1085423017875,217.86137859562012
889,Q9DBN4,19.34201389,17.151322096712143,17.915421120010954,17.806814587181222
890,P28184,335.75347220000003,227.49146376101123,342.91628103872966,244.2331178480688
891,Q9CYT6,220.74999999999997,218.7083939295783,202.70844066969514,218.6981450733957
892,H7BWZ3,103.7222222,108.50520378909196,97.44736726642914,104.867689325452
893,A0A0A6YX18,509.9305556,500.26993995733625,495.51655975299997,484.0256335249729
894,P97300,845.8333332999998,787.2130520257437,820.2355470884662,777.5887057049283
895,G3UZJ5,297.40277779999997,274.6534513742459,283.65970333023745,275.2841038282681
896,Q9CWS0,175.3819444,147.53123691611202,160.82570882364135,157.68970911206088
897,A0A0G2JGY9,189.07291669999998,195.09698028587803,183.84153010965736,185.39967069105967
898,P40237,173.4444444,160.03107181788053,151.87184400566116,169.5494397795364
899,O08532,244.38541669999998,228.74144721295855,230.14916325824186,230.1349612608078
900,P18760,936.5625,851.9245865475882,929.1387939305349,835.1654927025488
901,Q9JLJ2,60.21527778,61.719317416297265,57.15723793387644,59.733650854643905
902,Q9CZ44,133.8645833,133.89756745989303,131.25849996110193,127.98298705531278
903,F2Z488,137.125,147.71928752040296,134.39846060095928,137.70095787541783
904,Q08509,65.42361111,66.88517836842243,57.13461574030398,68.13756592720223
905,P35235,46.53125,40.45355852385073,46.126655652126416,40.379271311995986
906,B9EJA2,121.91319440000001,124.18530638476965,115.28723025652019,120.82969056264162
907,P70232,208.95138889999998,204.58247443099654,208.0337054353801,195.00889207094838
908,Q9Z0R4,155.20486110000002,159.8596138882007,148.7590299563935,153.6116051039503
909,P61027,111.87500000000001,111.11025786050585,113.09740178579695,104.25144252655957
910,Q9DCD0,36.14930556,31.894490173999277,35.442192941156186,31.93306479143133
911,Q91YS4,174.9305556,179.273074244754,171.82009560349366,169.81225089772593
912,A0A0R4IZY0,102.9027778,98.07945655880268,98.74588126348841,96.86554307420354
913,A0A1Y7VNP4,68.38888889,65.43608247070381,64.19274059097238,65.52153773031051
914,Q3V3V9,34.01423611,31.597480812625836,34.380307101113324,30.362239548696106
915,P32883,106.2673611,108.5383891861012,103.53273772833019,103.61707076296474
916,P63011,657.8819444000001,561.773552237322,658.713074556853,561.1773196745249
917,P84309,71.9375,72.69262378484831,67.47748330357246,71.41213240579252
918,Q3UHL1,611.2847222,551.6741280962073,594.6470183463111,551.6013273385909
919,P27601,83.44444444,78.09631346067177,74.67134132870595,81.37781027353468
920,Q8R574,138.65625,136.42518892766606,137.28957712455008,130.55370297964777
921,Q64521,1101.875,1123.547104474644,1055.777841654019,1085.6517029280562
922,A0A1B0GRW3,39.12152778,40.041506437978235,38.56903273975386,37.926367275428696
923,Q99J99,200.5,208.6698097812093,197.93063316828292,196.35013510894953
924,Q3UH99,277.9236111,267.4079718856527,269.50725814003334,261.85958955845825
925,O08585,837.8819444000001,764.0938883925484,807.6576066282383,766.5325126452727
926,Q68FG2,3684.375,3691.876007446059,3620.7275579637435,3531.940152608837
927,P61089,209.96875,237.8674329037512,195.8946356164584,225.4436311652558
928,Q9D0I9,92.17361111,91.58064860645571,87.84650770706469,89.75151713538865
929,O88569,909.7222222000001,949.2131243635131,890.5905735291219,898.3610010100097
930,Q9CQV6,40.80555556,39.23178262670687,42.408471668459725,36.58210336067743
931,Q8C048,675.9027778,663.2655743646724,667.5357307016284,637.6342178304726
932,A0A140LJF4,42.31597222,49.37711320209183,40.213666307592916,45.86507641121736
933,Q9JJV2,516.3194444000001,468.62765889936685,498.27646747308216,471.24757429955963
934,Q9WVA2,148.68402780000002,148.90290021018976,147.9672532465096,141.4044804396725
935,P80317,219.66666669999998,214.66530581785514,214.6258130932438,208.25517801418198
936,Q8K021,431.7361111,430.2542719825539,415.91810429675724,418.53430395316684
937,P70202,86.44097222,80.61287313475137,85.22233308326528,79.06084303723775
938,A0A494BAX5,173.86458330000002,174.93131735287093,162.33234701199146,173.12910882432254
939,P62754,194.09722219999998,171.93356941419296,191.60999180722786,171.8603653841324
940,E9QA74,262.87152779999997,251.2466810094477,248.88938955512256,251.35620618223533
941,P30416,104.5972222,111.61356979213599,99.98105311593874,106.67413836982242
942,P58281,732.6736111,727.6452549164246,699.3877812322589,714.181740461934
943,Q9CR68,568.9583332999999,554.4727637802617,564.740476515033,533.5670451403909
944,O88935,21.43298611,22.761314358721272,21.03999870055442,21.42726470684828
945,Q9DCT8,91.09027778,90.6182719338981,92.44333772504928,85.23539458536227
946,Q8VBV7,14.43159722,15.800123133710395,14.217144683888126,14.691445213529724
947,A2APV2,25.98715278,30.818730036439224,24.611138406454593,28.592644489021158
948,Q62186,33.24027778,35.850743211600715,34.78117239832037,32.14754285601343
949,A0A494BBL4,295.9826389,289.8468348244075,289.82651370724193,281.2200108024068
950,P35803,69.90972222,85.10949515427126,61.47807719288318,81.46541399409779
951,P61979,517.5347222,491.2269178785341,493.0733626908105,491.27559617705845
952,P56391,253.25347219999998,226.82222479654803,236.92224849074597,234.86254102476605
953,Q3UMR5,164.66666669999998,153.0787299895948,157.9300678900029,153.62670918320262
954,P28474,135.9618056,115.38011296594985,130.09119468936893,120.18927720214568
955,Q6PH08,590.4513889,479.4626927033893,573.3369105937801,502.90574468329964
956,Q8CIE6,53.15277778000001,61.66400841597221,51.949608650344494,56.59502117632396
957,Q62048,155.70486110000002,146.220413519206,152.95770945350347,143.81811388758376
958,E9Q4G8,333.37847220000003,334.37611381827867,317.03196540966485,328.2118521696432
959,Q9QUP5,315.00694439999995,285.3502127571006,304.45854948978854,287.84164337479825
960,Q8K354,45.03819444,54.65746379221716,43.14505034121544,50.060992315795595
961,P62814,1076.840278,1001.4801330157723,1040.6209709180457,1000.4042251662917
962,A0A1W2P838,55.34027778000001,39.80367771427994,51.32976049954994,45.581119538574846
963,Q9DBG3,396.4236111,384.27589712282213,382.5367933972345,378.5084682696741
964,Q8BH59,516.1458333,530.8115718737934,485.15559441923705,520.4869041559322
965,A0A2C9F2D2,503.75,557.9019220552789,474.7946290854742,532.0868444166692
966,Q9D6T9,69.95486111,65.81771459206142,66.00251619404199,66.56976150031747
967,Q91V14,408.3333333,419.90595732404756,355.4715991881115,430.7686159774987
968,P62748,66.33680556,54.71996298074352,64.59541566522887,56.99376912958364
969,P61922,480.03472220000003,411.7202247343547,442.9878229159277,438.6529503931792
970,Q67FY2,51.22569444,51.038042582842834,52.80020317297199,47.55371355042021
971,Q9EQ20,204.96527780000002,201.44092304687226,185.18076395351008,205.97748136654113
972,P28667,74.14930556,60.784595243902174,71.08346118835603,64.24373180776918
973,Q64133,64.05902778,61.990331537004785,60.30172304893337,62.17145081195889
974,Q9WVE8,42.47916667,44.18912863072186,44.5562228651322,40.10739771145528
975,O70435,399.6875,389.40857264608,372.52420985230555,392.13235654221364
976,P42932,1069.0625,1047.9396961560315,1040.9376817062423,1023.1509836581945
977,Q80TJ1,852.8472222000001,807.6220744518638,836.5687718641464,794.4448689384521
978,Q80WM4,37.23263889,35.69477183132124,35.943953220914544,35.34356807029198
979,A0A494BAD8,23.06840278,28.271750413773724,23.3488199243234,25.025058681537008
980,Q3UHD9,78.71527778,71.07760087022554,76.34538375731046,71.77463054274679
981,P31938,202.52083330000002,207.607876853908,198.21567282553835,198.92689271718515
982,Q9EPK7,40.60069444,38.472943091911596,39.51373560380043,38.065324891549515
983,A0A0G2JDJ5,95.70138889,98.27303805994035,92.35737338686789,95.03794826668013
984,B1AWN6,190.27777780000002,186.55727010684805,183.0768998600593,183.81978292247348
985,Q8C5R8,114.48611109999999,111.01623255039587,111.50932369537384,108.96995989516613
986,E0CX19,38.36805556,41.14547416219968,36.10185614794732,39.832503295064114
987,Q8R5H6,195.17361110000002,195.9985170134769,196.20229745425587,185.93737620824044
988,A0A0U1RP30,28.057986109999998,28.161132413123628,29.047350851377807,26.16209450018723
989,E9Q7Q3,732.6041667000001,686.3847379978678,691.7414793877979,697.0537036278695
990,P09411,1204.340278,1130.9032020594611,1146.1308884636387,1141.8691222709715
991,P26443,1837.8472219999999,1844.9977510997994,1709.423544511853,1843.6050932510432
992,P29758,163.1631944,153.4327076267189,155.07062236704945,154.98909807135624
993,D3YTP8,36.29861111,29.406138086581045,34.06359637806862,31.815252894963706
994,Q7TQF7,747.2916667000001,677.6459154049245,727.3940587252689,683.0371091207708
995,P15105,1880.5555559999998,1636.9252785603303,1774.1682666598722,1714.1932593936665
996,Q64514,33.13819444,32.90222022618626,31.499596785784036,32.60066552068129
997,Q6NVD0,29.70347222,32.43098750263862,30.155385960575096,29.798554947341724
998,Q9CQE8,109.2916667,109.8602743767006,104.37428337874086,108.13017253194049
999,A0A2I3BPL6,19.72569444,20.651828960166316,15.97941366872823,21.949866179576553
1000,A0A140,17.07048611,33.3153784850565,15.595741246975694,27.491556406831293
1001,A0A3Q4EI12,148.62847219999998,149.36749583203496,139.16269487222863,148.99277469320882
1002,Q8K0D5,49.48611111,52.806824531749584,50.29818840228205,48.89495664932102
1003,E0CXD9,50.58333333,48.879885253807274,49.57427816887244,48.01589867133941
1004,P31324,182.11111110000002,181.109333208464,176.67934313728279,177.30992067574834
1005,Q9QXY6,409.72222220000003,405.1827005837257,405.00968182902545,392.5250628637724
1006,G3UZY2,19.72395833,16.263612579372047,18.52757772160298,17.5150035950675
1007,P62715,81.39583333,81.0055670657314,80.35403671635052,78.42042966804186
1008,Q8CI94,1100.763889,1178.1370913954188,1092.878241458309,1108.2776286119415
1009,Q9JIG8,31.32118056,31.669382519419997,29.37763489577814,31.522233574769803
1010,A0A0G2JGQ6,333.68055560000005,344.1989927984783,327.261722070223,330.5680900989957
1011,Q7TS64,102.2777778,96.13257961037164,102.16635715055358,94.21326506970637
1012,P14148,90.10416667,83.03540749872101,91.99994271278668,80.66791809627838
1013,P46460,1898.194444,1728.074516575583,1880.8092942749993,1724.4338322606968
1014,A0A0R4J1F4,134.91666669999998,137.9019393414762,131.62950393047794,133.4113965837757
1015,Q62418,567.5,552.1940327502356,544.5614785714284,549.8492530143286
1016,Q99JB2,60.913194440000005,52.43680729058424,56.5600119896847,56.00898252723621
1017,Q61553,526.5972222,515.4356687639744,509.3160987443225,509.7025846968173
1018,Q60737,62.909722220000006,56.647481758353095,62.43725826029489,56.74304124869612
1019,P46471,115.92708329999999,128.3832597674905,108.90324682903847,123.75384216767952
1020,Q9D0F9,590.7291667000001,572.448190000932,557.5466184117173,577.64077658649
1021,Q9WV34,307.97222220000003,305.9306931129007,291.40554297756967,305.40467796972797
1022,Q5M8N0,189.6805556,179.40028493594426,184.85500434521813,178.89887075268666
1023,G5E884,90.54513889,96.78522586836579,89.37124365287887,91.6485907422725
1024,Q61330,52.01736111,55.84550120585292,55.410804488446146,50.088179675849666
1025,Q11136,158.86458330000002,156.6793461465045,153.9259393279801,154.52993374888763
1026,Q80Y86,27.300347219999995,26.63460389583515,23.21806364000187,28.537665600522953
1027,G3UXT7,212.6597222,184.41128063300067,198.3876014497796,196.18399015017457
1028,F8WHU8,61.447916670000005,64.74471991885372,59.50994622177602,62.44030358794918
1029,B2RSH2,561.875,569.2402677590733,514.0215152940609,576.9157803473813
1030,P34022,236.77083330000002,235.08538997395277,230.09034553671094,231.12578941655656
1031,P17427,613.0902778,582.071956726508,623.4676947297471,563.322100320346
1032,Q924M1,160.75,148.17282134855475,157.57716169112126,148.84475469913627
1033,Q6ZWZ4,130.0659722,114.5947251039898,130.73366500767514,114.95722079096235
1034,Q64G17,70.04166667,65.46926786771301,69.4048943236431,64.9445615374741
1035,O54774,72.76736111,85.18692775791212,73.20994752750073,77.53230924250887
1036,Q61696,82.89583333,72.64837657821666,82.2814477233908,73.73816209834081
1037,E9Q9A3,536.3541667,463.45626700260794,518.3197323334343,482.36418367622446
1038,Q9D8Z2,66.07638889,67.07322898864236,65.94822292164987,64.30112734372779
1039,D3Z5T2,63.18055556,59.103201535260965,64.45968249076377,57.392517074143356
1040,O88737,1678.3680559999998,1687.6989441082392,1680.1504238660568,1620.2458264145992
1041,Q6VH22,62.20138889,62.001393330698214,58.080223499390456,62.50676158015913
1042,P62334,173.02083330000002,184.02964855943003,171.15500302646305,174.7633712260173
1043,V9GX61,29.22743056,47.94129145999109,30.41689854224855,39.13167357405915
1044,E9QAX7,112.05208329999999,112.39895765409605,112.47302919889398,107.87642389610218
1045,O89053,367.7083333,354.3924422815608,356.34481593037225,353.43568070291974
1046,P14685,196.80902780000002,217.00487668133718,204.65394949935146,197.06606895270656
1047,P20917,312.0833333,266.03630860750394,252.1560345884409,311.71818709917346
1048,P62774,241.07638889999996,224.78685357821462,233.74156776954825,226.91779029207623
1049,Q8BMF4,275.64930560000005,258.9512251593233,272.87344071561523,256.92961499331983
1050,E9PZC4,41.08333333,46.29031769993575,39.26805856153681,44.07071064764869
1051,A0A1D5RME4,71.57986111,88.65480229492695,73.13303206153616,78.69230326858256
1052,Q9Z1P6,221.90277780000002,226.14192410210728,214.90632821014782,221.3051108401359
1053,A0A1L1STE6,826.5972222,778.5295384012675,789.0169178736211,791.9073820580718
1054,Q32NY4,93.62152778,66.92389467820735,94.09475797311171,73.17931080930713
1055,Q3UEB3,51.86805556,44.18304464737628,52.07176850345397,45.05549724129616
1056,Q5DTY9,181.44097219999998,184.76525838162772,174.9917273742922,181.42427443926468
1057,A0A3B2WBF0,102.4965278,94.58945840254304,97.32520741331969,97.35189475672625
1058,Q9CXS4,123.3090278,141.3310975687061,124.96048085877119,129.20641825774595
1059,P70441,175.84027780000002,175.84391596973717,169.98769780685163,173.5641065851877
1060,Q8R010,159.2118056,158.66493938879148,160.03845639350126,152.71744302061654
1061,Q80X81,266.9236111,252.44135549292787,262.31340016702137,251.51026786020853
1062,Q8BMF3,502.15277779999997,407.00789765816825,460.1806910734219,452.6695449002781
1063,P16332,39.62847222,39.35844024732721,39.06807836045324,38.464072844809195
1064,A0A338P7C0,40.0625,35.43260714238264,37.68993423837044,37.34939108259229
